player.name,player.slug,player.shortName,player.position,player.id,playerCoordinates.x,playerCoordinates.y,isHome,shotType,situation,bodyPart,goalMouthLocation,xg,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,goalMouthCoordinates.y,goalMouthCoordinates.z,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.start.x,draw.start.y,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,xgot,goalType,total_time,time_interval,is_goal,mean_xG_xGOT,diff_xG_xGOT
Lukáš Haraslín,lukas-haraslin,L. Haraslín,F,325121,20.0,59.3,True,save,assisted,right-foot,low-right,0.033856626600027,44,0.0,2591,2,109,46.8,1.3,2.2,49.1,0.0,40.7,20.0,49.1,2.2,53.2,0,53.2,98.7,0.3142,,44.0,30-44 mins,0,0.1740283133000135,-0.28034337339997295
Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,287643,13.0,17.299999999999997,False,save,free-kick,left-foot,low-right,0.042295694351196,43,0.0,2529,3,171,46.4,14.6,1.0,52.3,0.0,82.7,13.0,52.3,1.0,53.6,0,53.6,85.4,0.1087,,43.0,30-44 mins,0,0.075497847175598,-0.06640430564880401
Ivan Schranz,ivan-schranz,I. Schranz,F,123179,4.5,43.2,True,goal,throw-in-set-piece,head,low-left,0.22797746956348,17,0.0,1016,29,1684,52.9,12.7,,,,56.8,4.5,,,47.1,0,47.1,87.3,0.746,regular,17.0,15-29 mins,1,0.48698873478174,-0.51802253043652
Dávid Hancko,david-hancko,D. Hancko,D,807771,19.6,35.7,True,save,free-kick,left-foot,low-left,0.095008298754692,17,0.0,987,29,1713,53.6,18.4,0.90000000000001,48.7,0.0,64.3,19.6,48.7,0.90000000000001,46.4,0,46.4,81.6,0.3895,,17.0,15-29 mins,0,0.24225414937734602,-0.294491701245308
Volodymyr Brazhko,volodymyr-brazhko,V. Brazhko,M,1000408,26.8,54.9,False,save,assisted,right-foot,low-centre,0.027726309373975,13,0.0,770,33,1930,50.6,9.5,1.8,49.6,0.0,45.1,26.8,49.6,1.8,49.4,0,49.4,90.5,0.0194,,13.0,0-14 mins,0,0.0235631546869875,0.008326309373975
Ivan Schranz,ivan-schranz,I. Schranz,F,123179,3.4,41.5,True,save,regular,right-foot,low-right,0.10388391464949,11,0.0,602,35,2098,46.8,13.3,1.1,53.6,0.0,58.5,3.4,53.6,1.1,53.2,0,53.2,86.7,0.681,,11.0,0-14 mins,0,0.392441957324745,-0.5771160853505101
Lukáš Haraslín,lukas-haraslin,L. Haraslín,F,325121,9.9,67.1,True,save,assisted,left-foot,low-left,0.061615686863661,10,0.0,574,36,2126,53.5,4.4,1.2,47.1,0.0,32.9,9.9,47.1,1.2,46.5,0,46.5,95.6,0.1991,,10.0,0-14 mins,0,0.1303578434318305,-0.137484313136339
David Strelec,david-strelec,D. Strelec,F,918482,14.7,48.3,True,save,assisted,left-foot,low-centre,0.074255421757698,64,0.0,3799,27,1601,49.3,3.8,2.7,50.9,0.0,51.7,14.7,50.9,2.7,50.7,0,50.7,96.2,0.0432,,64.0,60-74 mins,0,0.058727710878849,0.031055421757698
Răzvan Marin,razvan-marin,R. Marin,M,279563,16.9,35.599999999999994,False,save,assisted,right-foot,low-centre,0.045218795537949,61,0.0,3608,30,1792,51.5,19.6,1.5,51.6,0.0,64.4,16.9,51.6,1.5,48.5,0,48.5,80.4,0.0741,,61.0,60-74 mins,0,0.0596593977689745,-0.028881204462051002
Lukáš Haraslín,lukas-haraslin,L. Haraslín,F,325121,4.2,68.9,True,save,regular,right-foot,low-left,0.034123346209526,52,0.0,3081,39,2319,52.5,12.0,0.59999999999999,46.4,0.0,31.1,4.2,46.4,0.59999999999999,47.5,0,47.5,88.0,0.0477,,52.0,45-59 mins,0,0.040911673104763,-0.013576653790474
Răzvan Marin,razvan-marin,R. Marin,M,279563,11.5,50.0,False,goal,penalty,right-foot,high-left,0.7884,37,0.0,2179,9,521,52.6,28.5,,,,50.0,11.5,,,47.4,0,47.4,71.5,0.9891,penalty,37.0,30-44 mins,1,0.8887499999999999,-0.2007
Andrei Rațiu,andrei-ratiu,A. Rațiu,D,965031,23.8,45.7,False,save,regular,right-foot,high-centre,0.046659715473652,33,0.0,1968,13,732,49.4,27.8,1.1,50.0,0.0,54.3,23.8,50.0,1.1,50.6,0,50.6,72.2,0.0513,,33.0,30-44 mins,0,0.048979857736826,-0.004640284526348001
Ondrej Duda,ondrej-duda,O. Duda,M,246319,7.9,54.3,True,goal,assisted,head,low-right,0.24712020158768,24,0.0,1424,22,1276,47.5,10.1,,,,45.7,7.9,,,52.5,0,52.5,89.9,0.4692,regular,24.0,15-29 mins,1,0.35816010079384,-0.22207979841232
Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,108673,23.1,72.5,False,save,assisted,right-foot,low-centre,0.024121278896928,23,0.0,1374,23,1326,50.9,12.7,1.4,48.4,0.0,27.5,23.1,48.4,1.4,49.1,0,49.1,87.3,0.0198,,23.0,15-29 mins,0,0.021960639448464,0.0043212788969279985
Andrei Rațiu,andrei-ratiu,A. Rațiu,D,965031,12.5,67.2,False,save,assisted,right-foot,low-right,0.03919567912817,11,0.0,621,35,2079,46.7,13.9,1.4,48.0,0.0,32.8,12.5,48.0,1.4,53.3,0,53.3,86.1,0.2769,,11.0,0-14 mins,0,0.158047839564085,-0.23770432087182997
Juraj Kucka,juraj-kucka,J. Kucka,M,48563,10.2,42.5,True,save,corner,head,low-centre,0.026008730754256,9,0.0,493,37,2207,49.7,16.5,1.8,51.3,0.0,57.5,10.2,51.3,1.8,50.3,0,50.3,83.5,0.0189,,9.0,0-14 mins,0,0.022454365377128,0.0071087307542559985
Dani Olmo,dani-olmo,D. Olmo,M,789071,19.1,49.8,True,save,assisted,right-foot,low-centre,0.063653364777565,90,0.0,5377,1,23,49.2,3.8,1.1,49.8,0.0,50.2,19.1,49.8,1.1,50.8,0,50.8,96.2,0.0385,,90.0,90+ mins,0,0.051076682388782504,0.025153364777565003
Dani Olmo,dani-olmo,D. Olmo,M,789071,15.6,52.0,True,goal,assisted,left-foot,low-left,0.15752932429314,83,0.0,4955,8,445,53.5,1.9,,,,48.0,15.6,,,46.5,0,46.5,98.1,0.3803,regular,83.0,75-89 mins,1,0.26891466214657,-0.22277067570686002
Lamine Yamal,lamine-yamal,Lamine Yamal,F,1402912,4.3,43.5,True,save,assisted,left-foot,low-centre,0.44631516933441,80,0.0,4797,11,603,49.7,8.2,1.5,54.3,0.0,56.5,4.3,54.3,1.5,50.3,0,50.3,91.8,0.783,,80.0,75-89 mins,0,0.614657584667205,-0.33668483066559
Dani Olmo,dani-olmo,D. Olmo,M,789071,11.6,51.5,True,save,assisted,right-foot,low-right,0.21742527186871,77,0.0,4618,14,782,48.1,3.2,1.1,49.5,0.0,48.5,11.6,49.5,1.1,51.9,0,51.9,96.8,0.5224,,77.0,75-89 mins,0,0.36991263593435497,-0.30497472813129
Nico Williams,nico-williams,N. Williams,M,1085400,9.0,65.8,True,goal,fast-break,right-foot,high-centre,0.17046825587749,75,0.0,4479,16,921,51.4,31.0,,,,34.2,9.0,,,48.6,0,48.6,69.0,0.5764,regular,75.0,75-89 mins,1,0.37343412793874503,-0.40593174412251
Fabián Ruiz,fabian-ruiz,F. Ruiz,M,784655,3.2,54.7,True,goal,set-piece,head,low-left,0.476352840662,51,0.0,3040,40,2360,53.0,13.9,,,,45.3,3.2,,,47.0,0,47.0,86.1,0.8111,regular,51.0,45-59 mins,1,0.643726420331,-0.33474715933800003
Lamine Yamal,lamine-yamal,Lamine Yamal,F,1402912,18.6,44.8,True,save,free-kick,left-foot,high-left,0.16702388226986,51,0.0,3025,40,2375,54.2,20.9,1.0,48.7,0.0,55.2,18.6,48.7,1.0,45.8,0,45.8,79.1,0.5692,,51.0,45-59 mins,0,0.36811194113493,-0.40217611773014006
Rodri,rodri,Rodri,M,827606,16.6,54.0,True,goal,assisted,left-foot,low-right,0.14370803534985,39,0.0,2288,7,412,45.8,1.3,,,,46.0,16.6,,,54.2,0,54.2,98.7,0.5206,regular,39.0,30-44 mins,1,0.332154017674925,-0.37689196465014996
Nico Williams,nico-williams,N. Williams,M,1085400,7.4,67.1,True,save,assisted,right-foot,low-left,0.069540604948997,38,0.0,2265,8,435,52.1,7.6,1.6,45.8,0.0,32.9,7.4,45.8,1.6,47.9,0,47.9,92.4,0.0639,,38.0,30-44 mins,0,0.0667203024744985,0.0056406049489969995
Marc Cucurella,marc-cucurella,M. Cucurella,D,794939,21.0,66.8,True,save,assisted,left-foot,low-right,0.018495028838515,35,0.0,2073,11,627,46.3,4.4,3.2,47.7,0.0,33.2,21.0,47.7,3.2,53.7,0,53.7,95.6,0.3732,,35.0,30-44 mins,0,0.1958475144192575,-0.35470497116148497
Fabián Ruiz,fabian-ruiz,F. Ruiz,M,784655,15.4,34.0,True,save,assisted,left-foot,low-right,0.074059374630451,22,0.0,1273,24,1427,46.5,4.4,1.9,52.0,0.0,66.0,15.4,52.0,1.9,53.5,0,53.5,95.6,0.1884,,22.0,15-29 mins,0,0.1312296873152255,-0.11434062536954902
Daniel Carvajal,daniel-carvajal,D. Carvajal,D,138572,6.3,63.2,True,save,corner,head,low-left,0.014576715417206,10,0.0,596,36,2104,53.6,2.5,0.7,46.6,0.0,36.8,6.3,46.6,0.7,46.4,0,46.4,97.5,0.171,,10.0,0-14 mins,0,0.09278835770860301,-0.156423284582794
Pedri,pedri,Pedri,M,992587,10.4,41.9,True,save,assisted,left-foot,low-centre,0.28805702924728,5,0.0,243,41,2457,51.3,1.9,1.1,51.4,0.0,58.1,10.4,51.4,1.1,48.7,0,48.7,98.1,0.0912,,5.0,0-14 mins,0,0.18962851462364,0.19685702924728
Kai Havertz,kai-havertz,K. Havertz,M,836705,11.4,63.4,True,save,fast-break,left-foot,low-right,0.29495990276337,90,5.0,5644,1,656,47.1,0.6,3.8,44.6,0.0,36.6,11.4,44.6,3.8,52.9,0,52.9,99.4,0.8842,,95.0,90+ mins,0,0.589579951381685,-0.5892400972366301
Florian Wirtz,florian-wirtz,F. Wirtz,F,1019322,18.2,46.6,True,save,assisted,left-foot,high-centre,0.08202338218689,90,0.0,5350,1,50,50.1,28.5,2.5,50.7,0.0,53.4,18.2,50.7,2.5,49.9,0,49.9,71.5,0.0391,,90.0,90+ mins,0,0.060561691093445,0.04292338218688999
Jamal Musiala,jamal-musiala,J. Musiala,M,1010231,9.3,63.6,True,goal,assisted,right-foot,low-right,0.35243436694145,68,0.0,4069,23,1331,46.1,5.7,,,,36.4,9.3,,,53.9,0,53.9,94.3,0.8296,regular,68.0,60-74 mins,1,0.591017183470725,-0.47716563305855003
Rasmus Højlund,rasmus-hojlund,Rasmus Højlund,F,1086417,12.5,63.4,False,save,assisted,left-foot,low-centre,0.049914576113224,66,0.0,3939,25,1461,51.7,5.7,3.8,45.7,0.0,36.6,12.5,45.7,3.8,48.3,0,48.3,94.3,0.0646,,66.0,60-74 mins,0,0.057257288056612,-0.014685423886776003
Kai Havertz,kai-havertz,K. Havertz,M,836705,11.5,50.0,True,goal,penalty,left-foot,low-right,0.7884,53,0.0,3178,38,2222,45.8,0.6,,,,50.0,11.5,,,54.2,0,54.2,99.4,0.9961,penalty,53.0,45-59 mins,1,0.89225,-0.2077
Rasmus Højlund,rasmus-hojlund,Rasmus Højlund,F,1086417,9.9,54.2,False,save,fast-break,left-foot,low-centre,0.23687928915024,45,0.0,2688,1,12,51.2,10.1,7.9,46.6,0.0,45.8,9.9,46.6,7.9,48.8,0,48.8,89.9,0.7021,,45.0,45-59 mins,0,0.46948964457512,-0.4652207108497599
Kai Havertz,kai-havertz,K. Havertz,M,836705,7.8,50.8,True,save,set-piece,head,low-centre,0.18053306639194,37,0.0,2204,9,496,49.9,12.0,0.7,49.5,0.0,49.2,7.8,49.5,0.7,50.1,0,50.1,88.0,0.1053,,37.0,30-44 mins,0,0.14291653319597,0.07523306639194
Robert Andrich,robert-andrich,R. Andrich,M,168903,8.9,53.8,True,save,corner,head,high-centre,0.059353839606047,11,0.0,638,35,2062,49.7,20.9,0.2,49.3,0.0,46.2,8.9,49.3,0.2,50.3,0,50.3,79.1,0.0317,,11.0,0-14 mins,0,0.0455269198030235,0.027653839606047004
Kai Havertz,kai-havertz,K. Havertz,M,836705,10.8,66.9,True,save,assisted,left-foot,low-right,0.11004909127951,10,0.0,597,36,2103,47.5,3.8,1.1,46.9,0.0,33.1,10.8,46.9,1.1,52.5,0,52.5,96.2,0.2547,,10.0,0-14 mins,0,0.182374545639755,-0.14465090872048997
Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,940871,9.9,61.5,True,save,corner,head,high-right,0.0084996894001961,7,0.0,408,39,2292,45.7,27.2,0.90000000000001,48.4,0.0,38.5,9.9,48.4,0.90000000000001,54.3,0,54.3,72.8,0.6847,,7.0,0-14 mins,0,0.346599844700098,-0.6762003105998039
Joshua Kimmich,joshua-kimmich,J. Kimmich,M,259117,25.4,37.6,True,save,assisted,right-foot,high-right,0.032290827482939,7,0.0,362,39,2338,47.1,28.5,1.8,51.8,0.0,62.4,25.4,51.8,1.8,52.9,0,52.9,71.5,0.2333,,7.0,0-14 mins,0,0.1327954137414695,-0.20100917251706102
Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,825956,6.1,46.0,True,save,assisted,head,low-centre,0.24553187191486,90,5.0,5640,1,660,51.0,13.9,1.0,51.4,0.0,54.0,6.1,51.4,1.0,49.0,0,49.0,86.1,0.2909,,95.0,90+ mins,0,0.26821593595743,-0.045368128085139986
Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,F,904096,15.8,55.2,False,save,fast-break,right-foot,low-right,0.12684786319733,90,4.0,5592,1,708,48.0,1.3,6.0,48.4,0.0,44.8,15.8,48.4,6.0,52.0,0,52.0,98.7,0.1756,,94.0,90+ mins,0,0.15122393159866498,-0.048752136802670015
Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,186719,24.0,37.2,True,save,regular,right-foot,low-centre,0.035902976989746,75,0.0,4461,16,939,50.7,5.1,2.0,51.3,0.0,62.8,24.0,51.3,2.0,49.3,0,49.3,94.9,0.032,,75.0,75-89 mins,0,0.033951488494873,0.003902976989745996
Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,111483,8.7,49.9,True,save,assisted,head,high-right,0.33982530236244,69,0.0,4082,22,1318,47.7,22.2,1.0,50.0,0.0,50.1,8.7,50.0,1.0,52.3,0,52.3,77.8,0.2567,,69.0,60-74 mins,0,0.29826265118122,0.08312530236244003
Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,111483,2.3,56.5,True,goal,corner,left-foot,high-centre,0.46757286787033,66,0.0,3953,25,1447,51.8,29.1,,,,43.5,2.3,,,48.2,0,48.2,70.9,0.7948,regular,66.0,60-74 mins,1,0.6311864339351649,-0.32722713212967
Merih Demiral,merih-demiral,M. Demiral,D,806968,3.5,45.6,False,goal,corner,head,low-centre,0.19960002601147,59,0.0,3531,32,1869,48.6,19.6,,,,54.4,3.5,,,51.4,0,51.4,80.4,0.6146,regular,59.0,45-59 mins,1,0.407100013005735,-0.41499997398853006
Marko Arnautović,marko-arnautovic,M. Arnautović,F,21927,9.6,48.8,True,save,assisted,right-foot,low-centre,0.45655617117882,51,0.0,3032,40,2368,48.8,1.3,6.2,50.9,0.0,51.2,9.6,50.9,6.2,51.2,0,51.2,98.7,0.7293,,51.0,45-59 mins,0,0.59292808558941,-0.2727438288211799
Merih Demiral,merih-demiral,M. Demiral,D,806968,3.5,50.3,False,goal,corner,left-foot,high-left,0.3194200694561,1,0.0,57,45,2643,52.9,31.6,,,,49.7,3.5,,,47.1,0,47.1,68.4,0.9858,regular,1.0,0-14 mins,1,0.65261003472805,-0.6663799305439
Memphis Depay,memphis-depay,M. Depay,F,138833,8.0,59.1,True,save,assisted,left-foot,low-centre,0.23724372684956,69,0.0,4111,22,1289,50.0,3.2,1.8,47.5,0.0,40.9,8.0,47.5,1.8,50.0,0,50.0,96.8,0.2315,,69.0,60-74 mins,0,0.23437186342478,0.0057437268495599825
Antoine Griezmann,antoine-griezmann,A. Griezmann,F,85859,5.4,46.4,False,save,assisted,left-foot,low-right,0.72809600830078,65,0.0,3885,26,1515,46.7,5.1,2.3,52.3,0.0,53.6,5.4,52.3,2.3,53.3,0,53.3,94.9,0.9745,,65.0,60-74 mins,0,0.85129800415039,-0.24640399169922
Antoine Griezmann,antoine-griezmann,A. Griezmann,F,85859,12.0,54.2,False,save,assisted,head,low-left,0.056793294847012,43,0.0,2541,3,159,53.0,10.8,1.2,48.9,0.0,45.8,12.0,48.9,1.2,47.0,0,47.0,89.2,0.1194,,43.0,30-44 mins,0,0.08809664742350601,-0.062606705152988
Xavi Simons,xavi-simons,X. Simons,M,997183,24.4,62.4,True,save,regular,right-foot,low-centre,0.040977697819471,36,0.0,2104,10,596,48.4,3.8,3.6,48.9,0.0,37.6,24.4,48.9,3.6,51.6,0,51.6,96.2,0.076,,36.0,30-44 mins,0,0.0584888489097355,-0.035022302180529
Cody Gakpo,cody-gakpo,C. Gakpo,F,862967,19.4,67.3,True,save,assisted,right-foot,low-right,0.0497205555439,16,0.0,955,30,1745,46.2,3.2,1.2,48.4,0.0,32.7,19.4,48.4,1.2,53.8,0,53.8,96.8,0.4244,,16.0,15-29 mins,0,0.23706027777195,-0.3746794444561
Antoine Griezmann,antoine-griezmann,A. Griezmann,F,85859,21.9,76.1,False,save,assisted,left-foot,high-centre,0.015514036640525,4,0.0,229,42,2471,48.7,25.3,1.4,48.2,0.0,23.9,21.9,48.2,1.4,51.3,0,51.3,74.7,0.0817,,4.0,0-14 mins,0,0.0486070183202625,-0.06618596335947499
Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,970361,10.0,29.099999999999994,True,save,assisted,right-foot,low-left,0.020150519907475,1,0.0,55,45,2645,52.6,5.1,1.2,53.4,0.0,70.9,10.0,53.4,1.2,47.4,0,47.4,94.9,0.2424,,1.0,0-14 mins,0,0.1312752599537375,-0.22224948009252501
Federico Dimarco,federico-dimarco,F. Dimarco,M,284361,23.8,72.8,True,save,assisted,left-foot,high-centre,0.023048551753163,80,0.0,4748,11,652,48.4,24.7,3.7,46.2,0.0,27.2,23.8,46.2,3.7,51.6,0,51.6,75.3,0.0997,,80.0,75-89 mins,0,0.0613742758765815,-0.07665144824683699
Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,807301,4.2,36.6,True,save,assisted,right-foot,low-centre,0.15886078774929,40,0.0,2354,6,346,51.3,0.6,2.2,57.8,0.0,63.4,4.2,57.8,2.2,48.7,0,48.7,99.4,0.5179,,40.0,30-44 mins,0,0.338380393874645,-0.35903921225071
Davide Frattesi,davide-frattesi,D. Frattesi,M,835600,6.4,35.8,True,save,regular,right-foot,high-centre,0.21675609052181,33,0.0,1971,13,729,50.3,22.2,4.0,59.7,0.0,64.2,6.4,59.7,4.0,49.7,0,49.7,77.8,0.256,,33.0,30-44 mins,0,0.236378045260905,-0.03924390947819001
Nicolò Barella,nicolo-barella,N. Barella,M,363856,18.9,52.7,True,goal,regular,right-foot,low-left,0.089120268821716,16,0.0,952,30,1748,54.6,12.7,,,,47.3,18.9,,,45.4,0,45.4,87.3,0.3423,regular,16.0,15-29 mins,1,0.215710134410858,-0.25317973117828396
Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,826188,3.2,40.7,True,goal,corner,head,high-centre,0.19220964610577,11,0.0,615,35,2085,51.3,22.8,,,,59.3,3.2,,,48.7,0,48.7,77.2,0.3749,regular,11.0,0-14 mins,1,0.283554823052885,-0.18269035389423002
Nedim Bajrami,nedim-bajrami,N. Bajrami,M,825861,7.6,33.0,False,goal,regular,right-foot,high-right,0.068278282880783,1,0.0,23,45,2677,46.2,25.9,,,,67.0,7.6,,,53.8,0,53.8,74.1,0.5908,regular,1.0,0-14 mins,1,0.3295391414403915,-0.522521717119217
Georgiy Sudakov,georgiy-sudakov,G. Sudakov,M,1123925,14.0,43.7,True,save,assisted,right-foot,low-centre,0.20772817730904,90,1.0,5437,1,863,49.1,5.1,1.1,50.5,0.0,56.3,14.0,50.5,1.1,50.9,0,50.9,94.9,0.0402,,91.0,90+ mins,0,0.12396408865452,0.16752817730904002
Yannick Carrasco,yannick-carrasco,Y. Carrasco,M,182001,16.7,54.4,False,save,assisted,right-foot,low-left,0.045107826590538,73,0.0,4353,18,1047,52.8,11.4,0.59999999999999,49.1,0.0,45.6,16.7,49.1,0.59999999999999,47.2,0,47.2,88.6,0.1141,,73.0,60-74 mins,0,0.079603913295269,-0.068992173409462
Romelu Lukaku,romelu-lukaku,R. Lukaku,F,78893,11.2,29.099999999999994,False,save,assisted,left-foot,low-centre,0.034835286438465,65,0.0,3840,26,1560,51.0,2.5,0.90000000000001,52.7,0.0,70.9,11.2,52.7,0.90000000000001,49.0,0,49.0,97.5,0.0599,,65.0,60-74 mins,0,0.0473676432192325,-0.025064713561535
Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,70996,19.7,74.2,False,save,assisted,right-foot,low-left,0.028967294842005,45,1.0,2702,1,2698,52.9,19.0,0.2,49.6,0.0,25.8,19.7,49.6,0.2,47.1,0,47.1,81.0,0.1111,,46.0,45-59 mins,0,0.0700336474210025,-0.082132705157995
Georgiy Sudakov,georgiy-sudakov,G. Sudakov,M,1123925,23.7,72.7,True,save,free-kick,right-foot,low-centre,0.040502332150936,44,0.0,2598,2,102,51.1,12.0,1.2,49.3,0.0,27.3,23.7,49.3,1.2,48.9,0,48.9,88.0,0.0266,,44.0,30-44 mins,0,0.033551166075468,0.013902332150936003
Georgiy Sudakov,georgiy-sudakov,G. Sudakov,M,1123925,13.9,64.5,True,save,assisted,right-foot,low-left,0.031439561396837,34,0.0,2036,12,664,53.8,12.0,1.9,47.5,0.0,35.5,13.9,47.5,1.9,46.2,0,46.2,88.0,0.1522,,34.0,30-44 mins,0,0.09181978069841851,-0.120760438603163
Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,829296,28.9,39.8,True,save,assisted,right-foot,high-centre,0.019260704517365,20,0.0,1189,26,1511,48.3,22.2,2.5,50.9,0.0,60.2,28.9,50.9,2.5,51.7,0,51.7,77.8,0.0728,,20.0,15-29 mins,0,0.0460303522586825,-0.053539295482635
Romelu Lukaku,romelu-lukaku,R. Lukaku,F,78893,8.9,63.0,False,save,assisted,left-foot,low-centre,0.38051345944405,7,0.0,387,39,2313,51.0,3.8,5.5,41.9,0.0,37.0,8.9,41.9,5.5,49.0,0,49.0,96.2,0.4268,,7.0,0-14 mins,0,0.40365672972202504,-0.046286540555949995
Romelu Lukaku,romelu-lukaku,R. Lukaku,F,78893,5.5,32.5,True,save,fast-break,right-foot,low-left,0.15017257630825,89,0.0,5310,2,90,52.9,2.5,1.5,56.7,0.0,67.5,5.5,56.7,1.5,47.1,0,47.1,97.5,0.8708,,89.0,75-89 mins,0,0.510486288154125,-0.72062742369175
Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,70996,12.3,46.4,True,goal,regular,right-foot,low-right,0.27945226430893,80,0.0,4741,11,659,47.1,3.2,,,,53.6,12.3,,,52.9,0,52.9,96.8,0.6796,regular,80.0,75-89 mins,1,0.479526132154465,-0.40014773569107
Dennis Man,dennis-man,D. Man,M,812145,13.1,43.1,False,save,regular,right-foot,low-right,0.094561725854874,68,0.0,4060,23,1340,48.0,17.1,7.6,54.2,0.0,56.9,13.1,54.2,7.6,52.0,0,52.0,82.9,0.382,,68.0,60-74 mins,0,0.238280862927437,-0.287438274145126
Romelu Lukaku,romelu-lukaku,R. Lukaku,F,78893,9.0,44.9,True,save,regular,right-foot,low-right,0.12683482468128,66,0.0,3940,25,1460,47.2,14.6,0.0,52.3,0.0,55.1,9.0,52.3,0.0,52.8,0,52.8,85.4,0.1501,,66.0,60-74 mins,0,0.13846741234064,-0.02326517531872002
Romelu Lukaku,romelu-lukaku,R. Lukaku,F,78893,7.6,47.0,True,save,set-piece,right-foot,low-centre,0.13284622132778,59,0.0,3482,32,1918,48.7,0.6,0.3,51.8,0.0,53.0,7.6,51.8,0.3,51.3,0,51.3,99.4,0.1066,,59.0,45-59 mins,0,0.11972311066389,0.02624622132778001
Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,70996,18.3,49.1,True,save,assisted,right-foot,low-right,0.044712103903294,55,0.0,3282,36,2118,48.1,1.9,1.8,50.0,0.0,50.9,18.3,50.0,1.8,51.9,0,51.9,98.1,0.1003,,55.0,45-59 mins,0,0.072506051951647,-0.055587896096706
Dennis Man,dennis-man,D. Man,M,812145,23.2,27.799999999999997,False,save,assisted,left-foot,low-right,0.01571393571794,46,0.0,2743,45,2657,48.1,11.4,1.6,50.9,0.0,72.2,23.2,50.9,1.6,51.9,0,51.9,88.6,0.041,,46.0,45-59 mins,0,0.028356967858970003,-0.02528606428206
Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,70996,13.1,36.7,True,save,fast-break,right-foot,low-left,0.12785361707211,43,0.0,2522,3,178,54.2,0.6,2.3,54.2,0.0,63.3,13.1,54.2,2.3,45.8,0,45.8,99.4,0.6987,,43.0,30-44 mins,0,0.413276808536055,-0.57084638292789
Dennis Man,dennis-man,D. Man,M,812145,14.6,32.099999999999994,False,save,assisted,left-foot,low-right,0.022811891511083,37,0.0,2160,9,540,45.8,3.2,1.0,52.0,0.0,67.9,14.6,52.0,1.0,54.2,0,54.2,96.8,0.2731,,37.0,30-44 mins,0,0.1479559457555415,-0.250288108488917
Jérémy Doku,jeremy-doku,J. Doku,F,934386,2.7,70.6,True,save,corner,left-foot,high-left,0.01061639841646,31,0.0,1811,15,889,52.9,22.8,0.5,45.7,0.0,29.4,2.7,45.7,0.5,47.1,0,47.1,77.2,0.0964,,31.0,30-44 mins,0,0.05350819920823,-0.08578360158354
Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,F,823631,12.3,41.3,True,save,fast-break,left-foot,high-left,0.20473289489746,18,0.0,1073,28,1627,52.9,25.3,1.8,52.5,0.0,58.7,12.3,52.5,1.8,47.1,0,47.1,74.7,0.4478,,18.0,15-29 mins,0,0.32626644744873,-0.24306710510253998
Radu Drăguşin,radu-dragusin,R. Drăguşin,D,997103,7.0,48.9,False,save,corner,head,high-centre,0.19898492097855,5,0.0,241,41,2459,49.0,33.5,0.3,50.7,0.0,51.1,7.0,50.7,0.3,51.0,0,51.0,66.5,0.1334,,5.0,0-14 mins,0,0.166192460489275,0.06558492097855001
Youri Tielemans,youri-tielemans,Y. Tielemans,M,331737,18.8,45.7,True,goal,assisted,right-foot,low-centre,0.041910164058208,2,0.0,74,44,2626,51.3,5.1,,,,54.3,18.8,,,48.7,0,48.7,94.9,0.0575,regular,2.0,0-14 mins,1,0.049705082029104,-0.015589835941792002
Luka Jović,luka-jovic,L. Jović,F,319129,5.2,50.2,False,goal,corner,head,low-left,0.18828135728836,90,6.0,5700,1,600,53.3,8.2,,,,49.8,5.2,,,46.7,0,46.7,91.8,0.3217,regular,96.0,90+ mins,1,0.25499067864418,-0.13341864271163997
Žan Karničnik,zan-karnicnik,Ž. Karničnik,D,896421,4.9,45.5,True,goal,fast-break,right-foot,low-right,0.60009491443634,69,0.0,4087,22,1313,46.8,8.9,,,,54.5,4.9,,,53.2,0,53.2,91.1,0.9489,regular,69.0,60-74 mins,1,0.77449745721817,-0.34880508556365997
