player.name,player.slug,player.shortName,player.position,player.id,playerCoordinates.x,playerCoordinates.y,isHome,shotType,situation,bodyPart,goalMouthLocation,xg,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,goalMouthCoordinates.y,goalMouthCoordinates.z,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.start.x,draw.start.y,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,xgot,goalType
Kevin Csoboth,csoboth-kevin,K. Csoboth,F,879542,93.4,34.5,False,post,assisted,right-foot,left,0.31260946393013,90,2.0,5499,1,801,55.3,7.0,,,,65.5,6.6,,,44.7,0,44.7,93.0,,
Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,869856,92.9,31.299999999999997,False,save,assisted,right-foot,low-right,0.089049138128757,90,1.0,5443,1,857,48.0,16.5,1.3,54.0,0.0,68.7,7.1,54.0,1.3,52.0,0,52.0,83.5,0.0577,
András Schäfer,andras-schafer,A. Schäfer,M,877302,79.0,43.7,False,miss,corner,left-foot,right,0.039843708276749,90,,5397,1,3,38.8,1.4,,,,56.3,21.0,,,61.2,0,61.2,98.6,,
András Schäfer,andras-schafer,A. Schäfer,M,877302,85.3,29.099999999999994,False,save,assisted,right-foot,low-right,0.033364593982697,90,,5371,1,29,46.1,10.1,2.4,53.9,0.0,70.9,14.7,53.9,2.4,53.9,0,53.9,89.9,0.141,
Márton Dárdai,marton-dardai,M. Dárdai,D,980618,91.6,45.5,False,miss,corner,head,close-high,0.069040596485138,64,,3825,27,1575,48.4,59.7,,,,54.5,8.4,,,51.6,0,51.6,40.3,,
Roland Sallai,roland-sallai,R. Sallai,M,355088,85.6,66.2,False,block,fast-break,right-foot,low-centre,0.03217988461256,56,,3332,35,2068,49.8,19.0,12.9,35.9,0.0,33.8,14.4,35.9,12.9,50.2,0,50.2,81.0,,
Che Adams,che-adams,C. Adams,F,773409,79.7,66.7,True,miss,assisted,right-foot,high,0.027914686128497,53,,3173,38,2227,46.6,62.5,,,,33.3,20.3,,,53.4,0,53.4,37.5,,
Roland Sallai,roland-sallai,R. Sallai,M,355088,86.1,59.8,False,save,assisted,left-foot,low-left,0.07750229537487,49,,2921,42,2479,52.2,6.3,1.7,48.8,0.0,40.2,13.9,48.8,1.7,47.8,0,47.8,93.7,0.0856,
Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,869856,75.3,49.7,False,miss,regular,left-foot,high,0.027625044807792,45,1.0,2743,1,2657,50.9,63.9,,,,50.3,24.7,,,49.1,0,49.1,36.1,,
Willi Orbán,willi-orban,W. Orbán,D,136924,96.8,59.2,False,post,set-piece,head,high,0.1189626455307,41,,2418,5,282,51.2,39.2,,,,40.8,3.2,,,48.8,0,48.8,60.8,,
Roland Sallai,roland-sallai,R. Sallai,M,355088,76.7,31.599999999999994,False,miss,regular,right-foot,close-high-right,0.029204305261374,35,,2044,11,656,42.0,56.9,,,,68.4,23.3,,,58.0,0,58.0,43.1,,
Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,869856,72.2,48.8,False,block,free-kick,right-foot,low-right,0.048305448144674,32,,1885,14,815,47.6,19.0,19.2,54.0,0.0,51.2,27.8,54.0,19.2,52.4,0,52.4,81.0,,
Bendegúz Bolla,bendeguz-bolla,B. Bolla,M,921140,73.4,35.0,False,save,assisted,right-foot,low-centre,0.019291367381811,8,,429,38,2271,51.8,3.8,3.2,50.0,0.0,65.0,26.6,50.0,3.2,48.2,0,48.2,96.2,0.0854,
Milan Škriniar,milan-skriniar,M. Škriniar,D,187205,70.4,49.4,True,block,assisted,right-foot,low-left,0.015113933011889,90,5.0,5656,1,644,53.2,19.0,26.3,50.2,0.0,50.6,29.6,50.2,26.3,46.8,0,46.8,81.0,,
Denis Vavro,denis-vavro,D. Vavro,D,293127,96.7,64.4,True,block,corner,head,low-left,0.015696590766311,90,,5361,1,39,53.6,12.5,3.1,35.9,0.0,35.6,3.3,35.9,3.1,46.4,0,46.4,87.5,,
Juraj Kucka,juraj-kucka,J. Kucka,M,48563,76.5,70.4,True,miss,free-kick,right-foot,high,0.049365933984518,85,,5048,6,352,52.4,87.5,,,,29.6,23.5,,,47.6,0,47.6,12.5,,
Juraj Kucka,juraj-kucka,J. Kucka,M,48563,86.0,43.7,True,miss,assisted,head,left,0.017084902152419,82,,4877,9,523,74.8,5.6,,,,56.3,14.0,,,25.2,0,25.2,94.4,,
László Bénes,laszlo-benes,L. Bénes,M,354558,85.8,44.0,True,block,assisted,right-foot,low-left,0.10477701574564,81,,4854,10,546,52.8,12.5,11.5,54.7,0.0,56.0,14.2,54.7,11.5,47.2,0,47.2,87.5,,
Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,829296,96.4,39.3,False,goal,assisted,right-foot,low-centre,0.23033227026463,80,,4745,11,655,50.6,1.9,,,,60.7,3.6,,,49.4,0,49.4,98.1,0.5946,regular
Georgiy Sudakov,georgiy-sudakov,G. Sudakov,M,1123925,79.3,70.7,False,block,assisted,left-foot,low-centre,0.036690838634968,77,,4579,14,821,48.4,6.9,12.4,37.5,0.0,29.3,20.7,37.5,12.4,51.6,0,51.6,93.1,,
Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,958966,95.1,66.7,False,save,fast-break,left-foot,low-left,0.08277577906847,74,,4424,17,976,54.2,3.2,1.1,44.8,0.0,33.3,4.9,44.8,1.1,45.8,0,45.8,96.8,0.3022,
Peter Pekarík,peter-pekarik,P. Pekarík,D,36949,79.3,29.400000000000006,True,block,assisted,left-foot,low-left,0.032755631953478,74,,4402,17,998,53.6,6.9,13.1,62.8,0.0,70.6,20.7,62.8,13.1,46.4,0,46.4,93.1,,
Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,829296,95.0,61.7,False,block,corner,head,low-left,0.026142423972487,69,,4119,22,1281,52.2,19.0,4.0,40.2,0.0,38.3,5.0,40.2,4.0,47.8,0,47.8,81.0,,
Ivan Schranz,ivan-schranz,I. Schranz,F,123179,79.4,25.200000000000003,True,block,assisted,left-foot,low-left,0.018543405458331,58,,3462,33,1938,53.9,18.1,18.5,71.7,0.0,74.8,20.6,71.7,18.5,46.1,0,46.1,81.9,,
Mykola Shaparenko,shaparenko-mykola,M. Shaparenko,M,793749,89.7,54.5,False,goal,assisted,left-foot,low-left,0.22201985120773,54,,3187,37,2213,53.7,10.8,,,,45.5,10.3,,,46.3,0,46.3,89.2,0.7328,regular
Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,798820,94.2,43.0,False,miss,assisted,head,left,0.24176530539989,51,,3039,40,2361,73.8,6.9,2.0,44.4,0.0,57.0,5.8,44.4,2.0,26.2,0,26.2,93.1,,
Juraj Kucka,juraj-kucka,J. Kucka,M,48563,84.0,50.0,True,miss,corner,right-foot,right,0.066418431699276,44,,2638,2,62,0.5,6.9,15.5,68.2,0.0,50.0,16.0,68.2,15.5,99.5,0,99.5,93.1,,
Lukáš Haraslín,lukas-haraslin,L. Haraslín,F,325121,80.0,59.3,True,save,assisted,right-foot,low-right,0.033856626600027,44,,2591,2,109,46.8,1.3,2.2,49.1,0.0,40.7,20.0,49.1,2.2,53.2,0,53.2,98.7,0.3142,
Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,287643,87.0,17.299999999999997,False,save,free-kick,left-foot,low-right,0.042295694351196,43,,2529,3,171,46.4,14.6,1.0,52.3,0.0,82.7,13.0,52.3,1.0,53.6,0,53.6,85.4,0.1087,
Andriy Yarmolenko,andriy-yarmolenko,A. Yarmolenko,M,41116,90.6,43.6,False,block,assisted,left-foot,low-centre,0.078520745038986,34,,1986,12,714,49.1,9.7,7.9,54.9,0.0,56.4,9.4,54.9,7.9,50.9,0,50.9,90.3,,
Andriy Yarmolenko,andriy-yarmolenko,A. Yarmolenko,M,41116,92.8,44.8,False,miss,corner,left-foot,right,0.31766083836555,29,,1710,17,990,40.3,13.9,,,,55.2,7.2,,,59.7,0,59.7,86.1,,
Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,958966,85.6,70.0,False,block,corner,right-foot,low-centre,0.041665609925985,29,,1709,17,991,49.9,12.5,10.1,35.7,0.0,30.0,14.4,35.7,10.1,50.1,0,50.1,87.5,,
Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,798820,93.4,64.6,False,block,assisted,left-foot,low-left,0.11275966465473,28,,1659,18,1041,52.1,19.4,5.0,38.1,0.0,35.4,6.6,38.1,5.0,47.9,0,47.9,80.6,,
Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,958966,75.4,45.8,False,miss,assisted,right-foot,high,0.045022256672382,23,,1320,23,1380,47.7,97.2,,,,54.2,24.6,,,52.3,0,52.3,2.8,,
Ivan Schranz,ivan-schranz,I. Schranz,F,123179,95.5,43.2,True,goal,throw-in-set-piece,head,low-left,0.22797746956348,17,,1016,29,1684,52.9,12.7,,,,56.8,4.5,,,47.1,0,47.1,87.3,0.746,regular
Dávid Hancko,david-hancko,D. Hancko,D,807771,80.4,35.7,True,save,free-kick,left-foot,low-left,0.095008298754692,17,,987,29,1713,53.6,18.4,0.90000000000001,48.7,0.0,64.3,19.6,48.7,0.90000000000001,46.4,0,46.4,81.6,0.3895,
Volodymyr Brazhko,volodymyr-brazhko,V. Brazhko,M,1000408,73.2,54.9,False,save,assisted,right-foot,low-centre,0.027726309373975,13,,770,33,1930,50.6,9.5,1.8,49.6,0.0,45.1,26.8,49.6,1.8,49.4,0,49.4,90.5,0.0194,
Ondrej Duda,ondrej-duda,O. Duda,M,246319,81.5,72.0,True,miss,assisted,right-foot,close-left,0.022215042263269,12,,682,34,2018,59.0,1.4,,,,28.0,18.5,,,41.0,0,41.0,98.6,,
Ivan Schranz,ivan-schranz,I. Schranz,F,123179,96.6,41.5,True,save,regular,right-foot,low-right,0.10388391464949,11,,602,35,2098,46.8,13.3,1.1,53.6,0.0,58.5,3.4,53.6,1.1,53.2,0,53.2,86.7,0.681,
Lukáš Haraslín,lukas-haraslin,L. Haraslín,F,325121,90.1,67.1,True,save,assisted,left-foot,low-left,0.061615686863661,10,,574,36,2126,53.5,4.4,1.2,47.1,0.0,32.9,9.9,47.1,1.2,46.5,0,46.5,95.6,0.1991,
Denis Vavro,denis-vavro,D. Vavro,D,293127,71.2,32.5,True,miss,assisted,right-foot,high,0.015877822414041,76,,4506,15,894,53.6,69.4,,,,67.5,28.8,,,46.4,0,46.4,30.6,,
Lukáš Haraslín,lukas-haraslin,L. Haraslín,F,325121,85.9,71.1,True,miss,assisted,right-foot,close-right,0.019811796024442,65,,3884,26,1516,42.4,11.1,,,,28.9,14.1,,,57.6,0,57.6,88.9,,
David Strelec,david-strelec,D. Strelec,F,918482,85.3,48.3,True,save,assisted,left-foot,low-centre,0.074255421757698,64,,3799,27,1601,49.3,3.8,2.7,50.9,0.0,51.7,14.7,50.9,2.7,50.7,0,50.7,96.2,0.0432,
Denis Drăguş,denis-dragus,D. Drăguş,F,841199,85.9,70.3,False,miss,assisted,right-foot,close-high,0.021457877010107,61,,3618,30,1782,46.6,50.0,,,,29.7,14.1,,,53.4,0,53.4,50.0,,
Răzvan Marin,razvan-marin,R. Marin,M,279563,83.1,35.599999999999994,False,save,assisted,right-foot,low-centre,0.045218795537949,61,,3608,30,1792,51.5,19.6,1.5,51.6,0.0,64.4,16.9,51.6,1.5,48.5,0,48.5,80.4,0.0741,
Lukáš Haraslín,lukas-haraslin,L. Haraslín,F,325121,95.8,68.9,True,save,regular,right-foot,low-left,0.034123346209526,52,,3081,39,2319,52.5,12.0,0.59999999999999,46.4,0.0,31.1,4.2,46.4,0.59999999999999,47.5,0,47.5,88.0,0.0477,
David Strelec,david-strelec,D. Strelec,F,918482,73.7,53.6,True,miss,regular,left-foot,high-left,0.025160636752844,44,,2599,2,101,62.9,63.9,,,,46.4,26.3,,,37.1,0,37.1,36.1,,
Denis Drăguş,denis-dragus,D. Drăguş,F,841199,84.1,63.6,False,miss,fast-break,right-foot,close-right,0.073028564453125,43,,2540,3,160,41.8,12.5,,,,36.4,15.9,,,58.2,0,58.2,87.5,,
Răzvan Marin,razvan-marin,R. Marin,M,279563,88.5,50.0,False,goal,penalty,right-foot,high-left,0.7884,37,,2179,9,521,52.6,28.5,,,,50.0,11.5,,,47.4,0,47.4,71.5,0.9891,penalty
Andrei Rațiu,andrei-ratiu,A. Rațiu,D,965031,76.2,45.7,False,save,regular,right-foot,high-centre,0.046659715473652,33,,1968,13,732,49.4,27.8,1.1,50.0,0.0,54.3,23.8,50.0,1.1,50.6,0,50.6,72.2,0.0513,
David Strelec,david-strelec,D. Strelec,F,918482,90.9,44.2,True,miss,assisted,left-foot,high,0.070276148617268,31,,1841,15,859,44.4,61.1,,,,55.8,9.1,,,55.6,0,55.6,38.9,,
Ondrej Duda,ondrej-duda,O. Duda,M,246319,92.1,54.3,True,goal,assisted,head,low-right,0.24712020158768,24,,1424,22,1276,47.5,10.1,,,,45.7,7.9,,,52.5,0,52.5,89.9,0.4692,regular
Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,108673,76.9,72.5,False,save,assisted,right-foot,low-centre,0.024121278896928,23,,1374,23,1326,50.9,12.7,1.4,48.4,0.0,27.5,23.1,48.4,1.4,49.1,0,49.1,87.3,0.0198,
Milan Škriniar,milan-skriniar,M. Škriniar,D,187205,92.3,53.2,True,miss,set-piece,right-foot,right,0.16751427948475,22,,1290,24,1410,40.5,18.1,,,,46.8,7.7,,,59.5,0,59.5,81.9,,
Răzvan Marin,razvan-marin,R. Marin,M,279563,68.6,68.8,False,miss,free-kick,right-foot,close-left,0.036087542772293,13,,745,33,1955,58.7,20.8,,,,31.2,31.4,,,41.3,0,41.3,79.2,,
Ianis Hagi,ianis-hagi,I. Hagi,M,756344,91.1,33.7,False,miss,regular,right-foot,close-high-right,0.11894925683737,11,,624,35,2076,42.0,51.4,,,,66.3,8.9,,,58.0,0,58.0,48.6,,
Andrei Rațiu,andrei-ratiu,A. Rațiu,D,965031,87.5,67.2,False,save,assisted,right-foot,low-right,0.03919567912817,11,,621,35,2079,46.7,13.9,1.4,48.0,0.0,32.8,12.5,48.0,1.4,53.3,0,53.3,86.1,0.2769,
Dávid Hancko,david-hancko,D. Hancko,D,807771,86.1,48.4,True,miss,corner,right-foot,high-right,0.036555651575327,10,,564,36,2136,43.0,91.7,,,,51.6,13.9,,,57.0,0,57.0,8.3,,
Juraj Kucka,juraj-kucka,J. Kucka,M,48563,89.8,42.5,True,save,corner,head,low-centre,0.026008730754256,9,,493,37,2207,49.7,16.5,1.8,51.3,0.0,57.5,10.2,51.3,1.8,50.3,0,50.3,83.5,0.0189,
David Strelec,david-strelec,D. Strelec,F,918482,87.2,48.5,True,block,assisted,right-foot,low-centre,0.086718022823334,1,,13,45,2687,49.2,19.0,11.8,51.4,0.0,51.5,12.8,51.4,11.8,50.8,0,50.8,81.0,,
Peter Pekarík,peter-pekarik,P. Pekarík,D,36949,76.8,33.599999999999994,True,miss,regular,right-foot,left,0.025694349780679,1,,13,45,2687,68.2,6.9,12.3,52.2,0.0,66.4,23.2,52.2,12.3,31.8,0,31.8,93.1,,
Juraj Kucka,juraj-kucka,J. Kucka,M,48563,80.6,52.2,True,block,regular,right-foot,low-centre,0.03513752296567,1,,11,45,2689,49.7,19.0,17.7,48.0,0.0,47.8,19.4,48.0,17.7,50.3,0,50.3,81.0,,
Rodri,rodri,Rodri,M,827606,87.4,52.2,True,miss,set-piece,head,close-high,0.021397180855274,90,3.0,5538,1,762,48.2,54.2,,,,47.8,12.6,,,51.8,0,51.8,45.8,,
Dani Olmo,dani-olmo,D. Olmo,M,789071,96.5,36.6,True,block,assisted,right-foot,high-centre,0.055685374885798,90,2.0,5479,1,821,48.6,20.8,2.4,61.4,0.0,63.4,3.5,61.4,2.4,51.4,0,51.4,79.2,,
Dani Olmo,dani-olmo,D. Olmo,M,789071,80.9,49.8,True,save,assisted,right-foot,low-centre,0.063653364777565,90,,5377,1,23,49.2,3.8,1.1,49.8,0.0,50.2,19.1,49.8,1.1,50.8,0,50.8,96.2,0.0385,
Nico Williams,nico-williams,N. Williams,M,1085400,85.6,64.2,True,block,assisted,right-foot,low-centre,0.064338594675064,90,,5356,1,44,50.4,19.0,9.6,40.4,0.0,35.8,14.4,40.4,9.6,49.6,0,49.6,81.0,,
Dani Olmo,dani-olmo,D. Olmo,M,789071,84.4,52.0,True,goal,assisted,left-foot,low-left,0.15752932429314,83,,4955,8,445,53.5,1.9,,,,48.0,15.6,,,46.5,0,46.5,98.1,0.3803,regular
Lamine Yamal,lamine-yamal,Lamine Yamal,F,1402912,88.9,40.7,True,miss,assisted,left-foot,close-right,0.15114656090736,82,,4916,9,484,42.4,2.8,,,,59.3,11.1,,,57.6,0,57.6,97.2,,
Lamine Yamal,lamine-yamal,Lamine Yamal,F,1402912,95.7,43.5,True,save,assisted,left-foot,low-centre,0.44631516933441,80,,4797,11,603,49.7,8.2,1.5,54.3,0.0,56.5,4.3,54.3,1.5,50.3,0,50.3,91.8,0.783,
Dani Olmo,dani-olmo,D. Olmo,M,789071,88.4,51.5,True,save,assisted,right-foot,low-right,0.21742527186871,77,,4618,14,782,48.1,3.2,1.1,49.5,0.0,48.5,11.6,49.5,1.1,51.9,0,51.9,96.8,0.5224,
Nico Williams,nico-williams,N. Williams,M,1085400,91.0,65.8,True,goal,fast-break,right-foot,high-centre,0.17046825587749,75,,4479,16,921,51.4,31.0,,,,34.2,9.0,,,48.6,0,48.6,69.0,0.5764,regular
Fabián Ruiz,fabian-ruiz,F. Ruiz,M,784655,73.8,61.5,True,miss,assisted,left-foot,high,0.020941244438291,70,,4148,21,1252,45.9,72.2,,,,38.5,26.2,,,54.1,0,54.1,27.8,,
Giorgi Tsitaishvili,giorgi-tsitaishvili,G. Tsitaishvili,M,875677,91.5,67.2,False,miss,assisted,left-foot,close-left,0.12217886000872,68,,4067,23,1333,59.2,33.3,,,,32.8,8.5,,,40.8,0,40.8,66.7,,
Lamine Yamal,lamine-yamal,Lamine Yamal,F,1402912,85.5,49.3,True,miss,regular,left-foot,close-left,0.1330501139164,63,,3739,28,1661,57.8,5.6,,,,50.7,14.5,,,42.2,0,42.2,94.4,,
Dani Olmo,dani-olmo,D. Olmo,M,789071,82.8,35.8,True,miss,assisted,right-foot,close-left,0.046962261199951,61,,3652,30,1748,58.5,6.9,9.3,52.3,0.0,64.2,17.2,52.3,9.3,41.5,0,41.5,93.1,,
Dani Olmo,dani-olmo,D. Olmo,M,789071,76.0,41.9,True,block,corner,right-foot,low-centre,0.024995237588882,60,,3542,31,1858,48.8,19.0,19.0,56.7,0.0,58.1,24.0,56.7,19.0,51.2,0,51.2,81.0,,
Álvaro Morata,alvaro-morata,Á. Morata,F,125407,74.9,51.0,True,miss,assisted,right-foot,close-left,0.019276197999716,55,,3278,36,2122,58.8,4.2,,,,49.0,25.1,,,41.2,0,41.2,95.8,,
Lamine Yamal,lamine-yamal,Lamine Yamal,F,1402912,81.1,41.8,True,miss,assisted,left-foot,close-right,0.058716621249914,53,,3132,38,2268,43.4,1.4,,,,58.2,18.9,,,56.6,0,56.6,98.6,,
Fabián Ruiz,fabian-ruiz,F. Ruiz,M,784655,96.8,54.7,True,goal,set-piece,head,low-left,0.476352840662,51,,3040,40,2360,53.0,13.9,,,,45.3,3.2,,,47.0,0,47.0,86.1,0.8111,regular
Lamine Yamal,lamine-yamal,Lamine Yamal,F,1402912,81.4,44.8,True,save,free-kick,left-foot,high-left,0.16702388226986,51,,3025,40,2375,54.2,20.9,1.0,48.7,0.0,55.2,18.6,48.7,1.0,45.8,0,45.8,79.1,0.5692,
Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,889259,45.6,65.6,False,miss,fast-break,left-foot,close-left,0.073143869638443,48,,2874,43,2526,58.8,22.2,,,,34.4,54.4,,,41.2,0,41.2,77.8,,
Fabián Ruiz,fabian-ruiz,F. Ruiz,M,784655,77.8,44.6,True,miss,assisted,right-foot,left,0.036404453217983,46,,2720,45,2680,62.0,8.3,,,,55.4,22.2,,,38.0,0,38.0,91.7,,
Lamine Yamal,lamine-yamal,Lamine Yamal,F,1402912,73.8,40.3,True,block,assisted,left-foot,low-centre,0.015772275626659,45,2.0,2764,1,2636,50.9,19.0,24.1,58.8,0.0,59.7,26.2,58.8,24.1,49.1,0,49.1,81.0,,
Giorgi Kochorashvili,giorgi-kochorashvili,G. Kochorashvili,M,886402,46.9,52.6,False,miss,assisted,right-foot,close-high,0.012864220887423,41,,2443,5,257,47.1,54.2,,,,47.4,53.1,,,52.9,0,52.9,45.8,,
Rodri,rodri,Rodri,M,827606,83.4,54.0,True,goal,assisted,left-foot,low-right,0.14370803534985,39,,2288,7,412,45.8,1.3,,,,46.0,16.6,,,54.2,0,54.2,98.7,0.5206,regular
Nico Williams,nico-williams,N. Williams,M,1085400,92.6,67.1,True,save,assisted,right-foot,low-left,0.069540604948997,38,,2265,8,435,52.1,7.6,1.6,45.8,0.0,32.9,7.4,45.8,1.6,47.9,0,47.9,92.4,0.0639,
Marc Cucurella,marc-cucurella,M. Cucurella,D,794939,79.0,66.8,True,save,assisted,left-foot,low-right,0.018495028838515,35,,2073,11,627,46.3,4.4,3.2,47.7,0.0,33.2,21.0,47.7,3.2,53.7,0,53.7,95.6,0.3732,
Lamine Yamal,lamine-yamal,Lamine Yamal,F,1402912,74.8,41.0,True,block,assisted,left-foot,low-centre,0.016735889017582,31,,1816,15,884,51.0,19.0,9.4,52.7,0.0,59.0,25.2,52.7,9.4,49.0,0,49.0,81.0,,
Giorgi Kochorashvili,giorgi-kochorashvili,G. Kochorashvili,M,886402,80.8,47.2,False,block,assisted,right-foot,low-left,0.037721775472164,30,,1770,16,930,51.9,19.0,17.3,52.3,0.0,52.8,19.2,52.3,17.3,48.1,0,48.1,81.0,,
Aymeric Laporte,aymeric-laporte,A. Laporte,D,149734,74.5,59.6,True,miss,assisted,left-foot,high,0.033519510179758,29,,1715,17,985,53.9,66.7,,,,40.4,25.5,,,46.1,0,46.1,33.3,,
Pedri,pedri,Pedri,M,992587,83.8,63.6,True,miss,regular,left-foot,close-high-left,0.049534350633621,27,,1594,19,1106,57.3,54.2,,,,36.4,16.2,,,42.7,0,42.7,45.8,,
Rodri,rodri,Rodri,M,827606,73.9,57.7,True,block,assisted,right-foot,low-centre,0.032572083175182,26,,1512,20,1188,48.8,19.0,15.1,46.0,0.0,42.3,26.1,46.0,15.1,51.2,0,51.2,81.0,,
Fabián Ruiz,fabian-ruiz,F. Ruiz,M,784655,84.6,34.0,True,save,assisted,left-foot,low-right,0.074059374630451,22,,1273,24,1427,46.5,4.4,1.9,52.0,0.0,66.0,15.4,52.0,1.9,53.5,0,53.5,95.6,0.1884,
Aymeric Laporte,aymeric-laporte,A. Laporte,D,149734,91.7,55.6,True,miss,corner,head,close-left,0.04270551726222,16,,940,30,1760,58.3,5.6,,,,44.4,8.3,,,41.7,0,41.7,94.4,,
Nico Williams,nico-williams,N. Williams,M,1085400,91.1,69.2,True,block,assisted,right-foot,low-left,0.048118498176336,13,,767,33,1933,52.3,19.0,7.3,33.7,0.0,30.8,8.9,33.7,7.3,47.7,0,47.7,81.0,,
Fabián Ruiz,fabian-ruiz,F. Ruiz,M,784655,84.6,44.6,True,block,assisted,left-foot,low-centre,0.055837191641331,13,,759,33,1941,51.2,19.0,13.3,54.5,0.0,55.4,15.4,54.5,13.3,48.8,0,48.8,81.0,,
Nico Williams,nico-williams,N. Williams,M,1085400,81.8,58.2,True,block,assisted,right-foot,low-centre,0.060405839234591,11,,659,35,2041,48.6,19.0,16.7,42.6,0.0,41.8,18.2,42.6,16.7,51.4,0,51.4,81.0,,
Daniel Carvajal,daniel-carvajal,D. Carvajal,D,138572,93.7,63.2,True,save,corner,head,low-left,0.014576715417206,10,,596,36,2104,53.6,2.5,0.7,46.6,0.0,36.8,6.3,46.6,0.7,46.4,0,46.4,97.5,0.171,
Fabián Ruiz,fabian-ruiz,F. Ruiz,M,784655,89.1,56.5,True,block,assisted,head,low-left,0.028056247159839,6,,321,40,2379,52.8,19.0,9.3,44.0,0.0,43.5,10.9,44.0,9.3,47.2,0,47.2,81.0,,
Pedri,pedri,Pedri,M,992587,89.6,41.9,True,save,assisted,left-foot,low-centre,0.28805702924728,5,,243,41,2457,51.3,1.9,1.1,51.4,0.0,58.1,10.4,51.4,1.1,48.7,0,48.7,98.1,0.0912,
Fabián Ruiz,fabian-ruiz,F. Ruiz,M,784655,76.6,52.0,True,block,regular,left-foot,low-centre,0.036682385951281,2,,108,44,2592,49.6,19.0,18.0,48.6,0.0,48.0,23.4,48.6,18.0,50.4,0,50.4,81.0,,
Kai Havertz,kai-havertz,K. Havertz,M,836705,88.6,63.4,True,save,fast-break,left-foot,low-right,0.29495990276337,90,5.0,5644,1,656,47.1,0.6,3.8,44.6,0.0,36.6,11.4,44.6,3.8,52.9,0,52.9,99.4,0.8842,
Jannik Vestergaard,jannik-vestergaard,J. Vestergaard,D,120538,89.2,45.2,False,block,assisted,right-foot,low-centre,0.096627302467823,90,4.0,5606,1,694,50.3,19.0,9.0,54.0,0.0,54.8,10.8,54.0,9.0,49.7,0,49.7,81.0,,
Florian Wirtz,florian-wirtz,F. Wirtz,F,1019322,81.8,46.6,True,save,assisted,left-foot,high-centre,0.08202338218689,90,,5350,1,50,50.1,28.5,2.5,50.7,0.0,53.4,18.2,50.7,2.5,49.9,0,49.9,71.5,0.0391,
Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,319857,79.0,74.2,True,miss,assisted,right-foot,high,0.018628032878041,89,,5316,2,84,45.2,84.7,,,,25.8,21.0,,,54.8,0,54.8,15.3,,
Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,149593,75.6,47.2,False,block,assisted,right-foot,low-left,0.022435754537582,83,,4920,8,480,52.6,19.0,15.0,50.7,0.0,52.8,24.4,50.7,15.0,47.4,0,47.4,81.0,,
Joshua Kimmich,joshua-kimmich,J. Kimmich,M,259117,38.7,38.0,True,miss,assisted,right-foot,left,0.0064192982390523,79,,4714,12,686,70.6,20.8,7.6,37.5,0.0,62.0,61.3,37.5,7.6,29.4,0,29.4,79.2,,
Joachim Andersen,joachim-andersen,J. Andersen,D,362682,92.7,57.2,False,miss,corner,head,right,0.090566724538803,77,,4565,14,835,31.6,2.8,6.3,49.3,0.0,42.8,7.3,49.3,6.3,68.4,0,68.4,97.2,,
Jamal Musiala,jamal-musiala,J. Musiala,M,1010231,90.7,63.6,True,goal,assisted,right-foot,low-right,0.35243436694145,68,,4069,23,1331,46.1,5.7,,,,36.4,9.3,,,53.9,0,53.9,94.3,0.8296,regular
Rasmus Højlund,rasmus-hojlund,Rasmus Højlund,F,1086417,87.5,63.4,False,save,assisted,left-foot,low-centre,0.049914576113224,66,,3939,25,1461,51.7,5.7,3.8,45.7,0.0,36.6,12.5,45.7,3.8,48.3,0,48.3,94.3,0.0646,
Kai Havertz,kai-havertz,K. Havertz,M,836705,90.3,60.7,True,miss,fast-break,left-foot,close-right,0.47713285684586,59,,3504,32,1896,43.2,8.3,,,,39.3,9.7,,,56.8,0,56.8,91.7,,
Kai Havertz,kai-havertz,K. Havertz,M,836705,88.5,50.0,True,goal,penalty,left-foot,low-right,0.7884,53,,3178,38,2222,45.8,0.6,,,,50.0,11.5,,,54.2,0,54.2,99.4,0.9961,penalty
Thomas Delaney,thomas-delaney,T. Delaney,M,66477,97.3,58.5,False,miss,regular,head,right,0.1127787232399,45,1.0,2757,1,2643,39.2,13.9,2.2,47.3,0.0,41.5,2.7,47.3,2.2,60.8,0,60.8,86.1,,
