shot_id,player.name,player.slug,player.shortName,player.position,player.jerseyNumber,player.userCount,player.id,player.fieldTranslations.nameTranslation.ar,player.fieldTranslations.shortNameTranslation.ar,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,player.firstName,player.lastName,isHome,shotType,situation,bodyPart,goalMouthLocation,xg,id,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.start.x,draw.start.y,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,xgot,goalType,shootoutOrder
399,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,9856,798583,"أوباميكانو, دايوت",د. أوباميكانو,7.1,48.7,0,,,True,miss,corner,head,high-left,0.10347491502762,3396811,42,,2495,4,205,shot,0,60.0,79.2,,,,48.7,7.1,,,40.0,0,40.0,20.8,,,
400,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,7,480512,826643,كيليان مباب,ك. مباب,4.2,37.4,0,,,True,save,assisted,right-foot,low-centre,0.22363431751728,3396810,42,,2471,4,229,shot,0,51.1,10.1,2.3,42.4,0.0,37.4,4.2,42.4,2.3,48.9,0,48.9,89.9,0.1904,,
401,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,268936,41789,روبرت ليفاندوفسكي,ر. ليفاندوفسكي,26.0,51.3,0,,,False,miss,assisted,left-foot,right,0.019610155373812,3396806,39,,2297,7,403,shot,0,23.5,2.8,,,,51.3,26.0,,,76.5,0,76.5,97.2,,,
402,William Saliba,william-saliba,W. Saliba,D,2,17357,941168,"ساليبا, ويليام",و. ساليبا,13.0,49.1,0,,,True,miss,corner,right-foot,high,0.041758097708225,3396805,38,,2258,8,442,shot,0,51.8,61.1,,,,49.1,13.0,,,48.2,0,48.2,38.9,,,
403,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,18,61552,859025,أوريلين تشواميني,أ. تشواميني,19.5,51.1,0,,,True,block,assisted,right-foot,low-centre,0.03285750374198,3396801,38,,2225,8,475,shot,0,50.9,19.0,17.6,50.9,0.0,51.1,19.5,50.9,17.6,49.1,0,49.1,81.0,,,
404,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,18,61552,859025,أوريلين تشواميني,أ. تشواميني,28.5,39.5,0,,,True,block,assisted,right-foot,low-centre,0.014982561580837,3396800,36,,2158,10,542,shot,0,49.9,19.0,19.2,43.0,0.0,39.5,28.5,43.0,19.2,50.1,0,50.1,81.0,,,
405,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,268936,41789,روبرت ليفاندوفسكي,ر. ليفاندوفسكي,9.4,55.0,0,,,False,miss,assisted,head,close-left,0.10547795891762,3396799,34,,1994,12,706,shot,0,57.3,16.7,,,,55.0,9.4,,,42.7,0,42.7,83.3,,,
406,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,104604,818244,"ديمبيلي, عثمان",ع. ديمبيلي,7.3,62.6,0,,,True,save,fast-break,right-foot,low-right,0.29405790567398,3396644,19,,1120,27,1580,shot,0,47.9,13.9,4.2,58.3,0.0,62.6,7.3,58.3,4.2,52.1,0,52.1,86.1,0.6011,,
407,Jakub Moder,jakub-moder,J. Moder,M,15,6591,886242,جاكوب مودر,ج. مودر,26.6,33.6,0,,,False,miss,assisted,right-foot,high-right,0.015240010805428,3396643,17,,1009,29,1691,shot,0,39.8,90.3,,,,33.6,26.6,,,60.2,0,60.2,9.7,,,
408,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,2345,1012383,أوربانسكي ، كاسبر,أ. ، كاسبر,12.8,46.2,0,,,False,save,corner,left-foot,high-left,0.12832795083523,3396636,15,,848,31,1852,shot,0,52.1,24.1,0.59999999999999,48.0,0.0,46.2,12.8,48.0,0.59999999999999,47.9,0,47.9,75.9,0.1298,,
409,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,53,9585,847983,سيباستيان زيمانسكي,س. زيمانسكي,13.6,29.3,0,,,False,block,assisted,left-foot,low-left,0.031375262886286,3396635,14,,812,32,1888,shot,0,54.2,19.0,12.0,31.2,0.0,29.3,13.6,31.2,12.0,45.8,0,45.8,81.0,,,
410,Theo Hernández,theo-hernandez,T. Hernández,D,19,19284,788027,ثيو,ثيو,5.7,34.2,0,,,True,save,assisted,left-foot,low-left,0.16359184682369,3396633,11,,639,35,2061,shot,0,54.2,3.2,1.2,44.9,0.0,34.2,5.7,44.9,1.2,45.8,0,45.8,96.8,0.6547,,
411,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,20,15167,138605,پيوتر زيلينسكي,پ. زيلينسكي,23.8,49.5,0,,,False,save,assisted,right-foot,low-right,0.025805843994021,3396632,6,,344,40,2356,shot,0,46.6,12.0,1.9,49.6,0.0,49.5,23.8,49.6,1.9,53.4,0,53.4,88.0,0.1568,,
412,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,26243,136710,"كوفاسيتش, ماتيو",م. كوفاسيتش,14.4,39.7,0,,,True,save,assisted,left-foot,high-centre,0.093903802335262,3378994,90,8.0,5878,1,422,shot,0,48.8,20.3,2.9,47.1,0.0,39.7,14.4,47.1,2.9,51.2,0,51.2,79.7,0.0628,,
413,Klaus Gjasula,klaus-gjasula,K. Gjasula,D,23,320,163673,"جاسولا, كلاوس",ك. جاسولا,19.8,49.3,0,,,False,block,assisted,right-foot,low-left,0.077796921133995,3379019,90,7.0,5794,1,506,shot,0,52.9,19.0,11.6,48.4,0.0,49.3,19.8,48.4,11.6,47.1,0,47.1,81.0,,,
414,Klaus Gjasula,klaus-gjasula,K. Gjasula,D,23,320,163673,"جاسولا, كلاوس",ك. جاسولا,11.5,50.0,0,,,False,goal,regular,left-foot,low-left,0.21742527186871,3378993,90,5.0,5663,1,637,shot,0,52.9,4.4,,,,50.0,11.5,,,47.1,0,47.1,95.6,0.6508,regular,
415,Mirlind Daku,mirlind-daku,M. Daku,F,44,655,970516,,,9.5,45.8,0,,,False,block,assisted,right-foot,low-centre,0.1141047924757,3378992,90,3.0,5549,1,751,shot,0,48.6,19.0,6.0,47.8,0.0,45.8,9.5,47.8,6.0,51.4,0,51.4,81.0,,,
416,Arber Hoxha,arber-hoxha,A. Hoxha,M,20,602,890663,,,21.8,56.0,0,,,False,save,assisted,right-foot,low-left,0.065928988158703,3378991,90,,5344,1,56,shot,0,52.0,3.2,2.8,51.8,0.0,56.0,21.8,51.8,2.8,48.0,0,48.0,96.8,0.1063,,
417,Martin Baturina,martin-baturina,M. Baturina,M,10,3507,1090019,مارتن باتورينا,م. باتورينا,7.2,30.2,0,,,True,save,fast-break,right-foot,low-right,0.07366743683815,3378990,89,,5300,2,100,shot,0,46.8,8.9,1.4,44.4,0.0,30.2,7.2,44.4,1.4,53.2,0,53.2,91.1,0.5016,,
418,Luka Modrić,luka-modric,L. Modrić,M,10,185171,15466,"مودريتش, لوكا",ل. مودريتش,23.5,60.1,0,,,True,miss,assisted,right-foot,close-left,0.049103196710348,3378974,88,,5258,3,142,shot,0,57.8,15.3,,,,60.1,23.5,,,42.2,0,42.2,84.7,,,
419,Ante Budimir,ante-budimir,A. Budimir,F,17,3969,37318,"بوديمير, أنتي",أ. بوديمير,12.5,46.0,0,,,True,save,set-piece,left-foot,low-left,0.069601655006409,3378973,80,,4751,11,649,shot,0,53.8,1.9,2.9,49.8,0.0,46.0,12.5,49.8,2.9,46.2,0,46.2,98.1,0.3436,,
420,Klaus Gjasula,klaus-gjasula,K. Gjasula,D,23,320,163673,"جاسولا, كلاوس",ك. جاسولا,7.4,47.6,0,,,True,goal,regular,right-foot,high-left,,3378945,76,,4545,15,855,shot,0,53.6,20.3,,,,47.6,7.4,,,46.4,0,46.4,79.7,,own,
421,Luka Sučić,luka-sucic,L. Sučić,M,10,4131,949156,لوكا سوتشيتش,ل. سوتشيتش,8.3,49.1,0,,,True,save,assisted,left-foot,low-centre,0.51945060491562,3378944,76,,4544,15,856,shot,0,50.9,19.0,5.3,49.1,0.0,49.1,8.3,49.1,5.3,49.1,0,49.1,81.0,,,
422,Ante Budimir,ante-budimir,A. Budimir,F,17,3969,37318,"بوديمير, أنتي",أ. بوديمير,4.4,56.2,0,,,True,save,regular,left-foot,low-centre,0.14565892517567,3379020,75,,4490,16,910,shot,0,48.9,1.3,3.6,55.1,0.0,56.2,4.4,55.1,3.6,51.1,0,51.1,98.7,0.6796,,
423,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,7358,67647,"كراماريك, أندري",أ. كراماريك,10.6,44.8,0,,,True,goal,assisted,right-foot,low-left,0.2172809690237,3378943,74,,4398,17,1002,shot,0,53.0,3.2,,,,44.8,10.6,,,47.0,0,47.0,96.8,0.7061,regular,
424,Taulant Seferi,taulant-seferi,T. Seferi,M,99,429,279487,تاولانت سيفيري,ت. سيفيري,26.0,40.7,0,,,False,save,regular,right-foot,low-left,0.016290040686727,3378942,73,,4374,18,1026,shot,0,51.9,2.5,2.5,50.0,0.0,40.7,26.0,50.0,2.5,48.1,0,48.1,97.5,0.084,,
425,Mario Pašalić,mario-pasalic,M. Pašalić,M,8,6916,190437,"بازاليتش, ماريو",م. بازاليتش,6.0,53.2,0,,,True,miss,assisted,head,high-right,0.17674289643764,3378914,69,,4089,22,1311,shot,0,42.9,75.0,,,,53.2,6.0,,,57.1,0,57.1,25.0,,,
426,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,11,1625,825861,نديم بايرامي,ن. بايرامي,15.1,67.3,0,,,False,miss,fast-break,right-foot,high-right,0.053882379084826,3378913,67,,3967,24,1433,shot,0,41.0,84.7,,,,67.3,15.1,,,59.0,0,59.0,15.3,,,
427,Kristjan Asllani,kristjan-asllani,K. Asllani,M,21,2806,996820,كريستجان أسلاني,ك. أسلاني,21.2,37.6,0,,,False,save,assisted,right-foot,low-centre,0.027587916702032,3378912,63,,3766,28,1634,shot,0,49.1,3.2,1.2,47.5,0.0,37.6,21.2,47.5,1.2,50.9,0,50.9,96.8,0.0431,,
428,Ivan Perišić,ivan-perisic,I. Perišić,M,4,17557,38710,إيفان بيريسي,إ. بيريسي,23.5,35.4,0,,,True,save,assisted,left-foot,low-right,0.039817687124014,3378911,61,,3617,30,1783,shot,0,45.5,13.3,2.8,47.1,0.0,35.4,23.5,47.1,2.8,54.5,0,54.5,86.7,0.4148,,
429,Luka Modrić,luka-modric,L. Modrić,M,10,185171,15466,"مودريتش, لوكا",ل. مودريتش,22.8,66.7,0,,,True,block,regular,right-foot,low-centre,0.014732322655618,3378910,59,,3533,32,1867,shot,0,50.6,19.0,15.0,60.3,0.0,66.7,22.8,60.3,15.0,49.4,0,49.4,81.0,,,
430,Josip Šutalo,josip-sutalo,J. Šutalo,D,37,3718,954836,"سوتالو, جوسيب",ج. سوتالو,1.2,45.4,0,,,True,miss,corner,head,close-left,0.60543191432953,3378891,58,,3434,33,1966,shot,0,58.2,31.9,,,,45.4,1.2,,,41.8,0,41.8,68.1,,,
431,Bruno Petković,bruno-petkovic,B. Petković,F,9,5626,309306,برونو پيتكوڢيك,ب. پيتكوڢيك,7.9,48.5,0,,,True,block,assisted,head,low-right,0.10002563893795,3378890,57,,3406,34,1994,shot,0,47.1,19.0,6.8,49.1,0.0,48.5,7.9,49.1,6.8,52.9,0,52.9,81.0,,,
432,Mario Pašalić,mario-pasalic,M. Pašalić,M,8,6916,190437,"بازاليتش, ماريو",م. بازاليتش,7.9,57.9,0,,,True,miss,assisted,head,right,0.052451480180025,3378889,54,,3226,37,2174,shot,0,39.2,33.3,,,,57.9,7.9,,,60.8,0,60.8,66.7,,,
433,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,26243,136710,"كوفاسيتش, ماتيو",م. كوفاسيتش,22.5,40.5,0,,,True,save,assisted,right-foot,high-centre,0.037650853395462,3378888,53,,3173,38,2227,shot,0,51.5,22.8,3.7,47.8,0.0,40.5,22.5,47.8,3.7,48.5,0,48.5,77.2,0.0671,,
434,Mario Pašalić,mario-pasalic,M. Pašalić,M,8,6916,190437,"بازاليتش, ماريو",م. بازاليتش,4.6,56.1,0,,,True,miss,assisted,head,high,0.13861235976219,3378887,51,,3006,40,2394,shot,0,46.6,70.8,,,,56.1,4.6,,,53.4,0,53.4,29.2,,,
435,Luka Sučić,luka-sucic,L. Sučić,M,10,4131,949156,لوكا سوتشيتش,ل. سوتشيتش,12.2,65.3,0,,,True,save,assisted,left-foot,low-centre,0.035219836980104,3378886,50,,2982,41,2418,shot,0,51.8,5.1,1.9,52.3,0.0,65.3,12.2,52.3,1.9,48.2,0,48.2,94.9,0.1123,,
436,Bruno Petković,bruno-petkovic,B. Petković,F,9,5626,309306,برونو پيتكوڢيك,ب. پيتكوڢيك,8.5,44.0,0,,,True,block,assisted,head,low-centre,0.05502612516284,3378856,47,,2775,44,2625,shot,0,49.0,19.0,7.3,44.9,0.0,44.0,8.5,44.9,7.3,51.0,0,51.0,81.0,,,
437,Rey Manaj,rey-manaj,R. Manaj,F,9,1857,587882,راي ماناي,ر. ماناي,9.8,47.0,0,,,False,save,assisted,head,low-left,0.11438076943159,3378855,45,1.0,2735,1,2665,shot,0,53.1,17.1,1.9,49.3,0.0,47.0,9.8,49.3,1.9,46.9,0,46.9,82.9,0.4751,,
438,Jasir Asani,jasir-asani,J. Asani,M,44,684,355022,,,25.4,70.1,0,,,False,block,assisted,left-foot,low-centre,0.010986030101776,3378854,45,1.0,2730,1,2670,shot,0,48.6,19.0,24.1,69.1,0.0,70.1,25.4,69.1,24.1,51.4,0,51.4,81.0,,,
439,Lovro Majer,lovro-majer,L. Majer,M,19,5832,841947,"ماجر, لوفرو",ل. ماجر,10.2,54.0,0,,,True,block,assisted,head,low-left,0.05034189298749,3378853,43,,2537,3,163,shot,0,52.4,19.0,9.3,53.4,0.0,54.0,10.2,53.4,9.3,47.6,0,47.6,81.0,,,
440,Marcelo Brozović,marcelo-brozovic,M. Brozović,M,77,13981,108800,مارسيلو بروزوفيتش,م. بروزوفيتش,28.6,36.6,0,,,True,save,assisted,right-foot,low-centre,0.018535232171416,3378915,38,,2274,8,426,shot,0,51.3,8.9,2.8,48.9,0.0,36.6,28.6,48.9,2.8,48.7,0,48.7,91.1,0.0322,,
441,Kristjan Asllani,kristjan-asllani,K. Asllani,M,21,2806,996820,كريستجان أسلاني,ك. أسلاني,12.1,46.9,0,,,False,save,fast-break,right-foot,low-left,0.14704237878323,3378851,31,,1828,15,872,shot,0,52.1,13.9,5.4,48.6,0.0,46.9,12.1,48.6,5.4,47.9,0,47.9,86.1,0.5934,,
442,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,1233,136322,هيساج السعيد,ه. السعيد,15.4,54.6,0,,,False,miss,regular,left-foot,high-left,0.094113349914551,3378850,29,,1726,17,974,shot,0,69.9,98.6,,,,54.6,15.4,,,30.1,0,30.1,1.4,,,
443,Rey Manaj,rey-manaj,R. Manaj,F,9,1857,587882,راي ماناي,ر. ماناي,9.4,56.5,0,,,False,block,assisted,head,low-centre,0.035533055663109,3378852,29,,1724,17,976,shot,0,51.6,19.0,8.8,56.0,0.0,56.5,9.4,56.0,8.8,48.4,0,48.4,81.0,,,
444,Bruno Petković,bruno-petkovic,B. Petković,F,9,5626,309306,برونو پيتكوڢيك,ب. پيتكوڢيك,9.2,49.9,0,,,True,miss,assisted,head,high-right,0.13385365903378,3378849,26,,1556,20,1144,shot,0,40.7,69.4,,,,49.9,9.2,,,59.3,0,59.3,30.6,,,
445,Marcelo Brozović,marcelo-brozovic,M. Brozović,M,77,13981,108800,مارسيلو بروزوفيتش,م. بروزوفيتش,17.8,68.7,0,,,True,miss,assisted,right-foot,left,0.033834978938103,3378847,20,,1184,26,1516,shot,0,60.7,6.9,,,,68.7,17.8,,,39.3,0,39.3,93.1,,,
446,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,26243,136710,"كوفاسيتش, ماتيو",م. كوفاسيتش,25.0,38.9,0,,,True,block,assisted,right-foot,low-centre,0.024019191041589,3378848,20,,1174,26,1526,shot,0,49.3,19.0,21.4,40.6,0.0,38.9,25.0,40.6,21.4,50.7,0,50.7,81.0,,,
447,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,1233,136322,هيساج السعيد,ه. السعيد,21.6,57.7,0,,,False,block,corner,left-foot,low-left,0.026372397318482,3378846,16,,907,30,1793,shot,0,52.3,19.0,15.9,55.1,0.0,57.7,21.6,55.1,15.9,47.7,0,47.7,81.0,,,
448,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,11,1625,825861,نديم بايرامي,ن. بايرامي,11.4,28.3,0,,,False,block,assisted,right-foot,low-left,0.020764825865626,3378845,15,,866,31,1834,shot,0,53.7,19.0,10.5,29.8,0.0,28.3,11.4,29.8,10.5,46.3,0,46.3,81.0,,,
449,Qazim Laci,qazim-laci,Q. Laci,M,20,468,284395,كازيم لاسي,ك. لاسي,6.9,54.5,0,,,False,goal,assisted,head,low-right,0.33544310927391,3378844,11,,615,35,2085,shot,0,47.7,5.1,,,,54.5,6.9,,,52.3,0,52.3,94.9,0.4744,regular,
450,Willi Orbán,willi-orban,W. Orbán,D,4,2815,136924,ويلي أوربان,و. أوربان,8.6,46.6,0,,,False,save,set-piece,right-foot,low-left,0.26765751838684,3379115,90,,5354,1,46,shot,0,52.8,19.0,1.5,47.1,0.0,46.6,8.6,47.1,1.5,47.2,0,47.2,81.0,,,
451,Leroy Sané,leroy-sane,L. Sané,M,10,32751,293519,"ساني, ليروي",ل. ساني,12.9,65.5,0,,,True,block,fast-break,left-foot,low-left,0.067913383245468,3379112,88,,5273,3,127,shot,0,52.6,4.2,9.2,61.4,0.0,65.5,12.9,61.4,9.2,47.4,0,47.4,95.8,,,
452,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,14,7298,132645,نيكلاس فولكورغ,ن. فولكورغ,7.7,48.7,0,,,True,miss,assisted,head,left,0.10915151238441,3379110,87,,5166,4,234,shot,0,63.9,15.3,,,,48.7,7.7,,,36.1,0,36.1,84.7,,,
453,Chris Führich,chris-fuhrich,C. Führich,M,27,1587,891510,"فوهريش, كريس",ك. فوهريش,7.6,32.1,0,,,True,miss,fast-break,right-foot,high-right,0.060226436704397,3379108,81,,4820,10,580,shot,0,36.3,65.3,,,,32.1,7.6,,,63.7,0,63.7,34.7,,,
454,Leroy Sané,leroy-sane,L. Sané,M,10,32751,293519,"ساني, ليروي",ل. ساني,24.7,54.2,0,,,True,miss,free-kick,left-foot,high,0.072852462530136,3379105,77,,4603,14,797,shot,0,55.3,83.3,,,,54.2,24.7,,,44.7,0,44.7,16.7,,,
455,Leroy Sané,leroy-sane,L. Sané,M,10,32751,293519,"ساني, ليروي",ل. ساني,19.8,61.1,0,,,True,save,assisted,right-foot,low-left,0.028989911079407,3379104,75,,4455,16,945,shot,0,52.7,2.5,1.8,50.2,0.0,61.1,19.8,50.2,1.8,47.3,0,47.3,97.5,0.2034,,
456,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,27917,259117,"كيميش, جوشوا",ج. كيميش,9.9,60.1,0,,,True,save,assisted,left-foot,low-right,0.15361545979977,3379103,74,,4403,17,997,shot,0,46.9,17.7,2.0,51.6,0.0,60.1,9.9,51.6,2.0,53.1,0,53.1,82.3,0.1718,,
457,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,27917,259117,"كيميش, جوشوا",ج. كيميش,8.2,73.7,0,,,True,miss,assisted,right-foot,left,0.015688126906753,3379099,69,,4129,22,1271,shot,0,63.2,26.4,,,,73.7,8.2,,,36.8,0,36.8,73.6,,,
458,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,22,57471,45853,"جوندوجان, الكاي",ا. جوندوجان,9.6,46.9,0,,,True,goal,assisted,left-foot,low-right,0.26735204458237,3379098,67,,3979,24,1421,shot,0,47.5,0.6,,,,46.9,9.6,,,52.5,0,52.5,99.4,0.782,regular,
459,Jamal Musiala,jamal-musiala,J. Musiala,M,42,41735,1010231,موسيالا، جمال,م. جمال,22.6,45.2,0,,,True,miss,assisted,right-foot,high,0.037296742200851,3379096,62,,3674,29,1726,shot,0,46.6,63.9,,,,45.2,22.6,,,53.4,0,53.4,36.1,,,
460,Barnabás Varga,barnabas-varga,B. Varga,F,19,1779,852434,,,7.9,55.5,0,,,False,miss,assisted,head,close-high,0.070210263133049,3379095,60,,3547,31,1853,shot,0,55.3,56.9,,,,55.5,7.9,,,44.7,0,44.7,43.1,,,
461,Roland Sallai,roland-sallai,R. Sallai,M,22,3669,355088,رولاند سالاي,ر. سالاي,12.0,46.6,0,,,False,miss,assisted,right-foot,left,0.088684469461441,3379094,58,,3472,33,1928,shot,0,62.7,19.4,,,,46.6,12.0,,,37.3,0,37.3,80.6,,,
462,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,38622,869856,دومنيك سوبوسلاي,د. سوبوسلاي,18.2,72.7,0,,,False,miss,regular,right-foot,left,0.015180584043264,3379093,58,,3471,33,1929,shot,0,83.2,11.1,10.1,47.1,0.0,72.7,18.2,47.1,10.1,16.8,0,16.8,88.9,,,
463,Toni Kroos,toni-kroos,T. Kroos,M,8,119628,26502,"كروس, طوني",ط. كروس,18.9,52.7,0,,,True,save,regular,right-foot,low-right,0.062458045780659,3379087,55,,3256,36,2144,shot,0,46.2,18.4,2.8,51.1,0.0,52.7,18.9,51.1,2.8,53.8,0,53.8,81.6,0.28,,
464,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,49953,142622,"روديغر, أنطونيو",أ. روديغر,24.5,70.6,0,,,True,block,assisted,right-foot,low-left,0.024467306211591,3379085,46,,2755,45,2645,shot,0,53.9,8.3,6.8,53.1,0.0,70.6,24.5,53.1,6.8,46.1,0,46.1,91.7,,,
465,Jamal Musiala,jamal-musiala,J. Musiala,M,42,41735,1010231,موسيالا، جمال,م. جمال,15.6,60.3,0,,,True,block,assisted,right-foot,low-right,0.037927009165287,3379082,44,,2630,2,70,shot,0,47.6,19.4,14.1,58.8,0.0,60.3,15.6,58.8,14.1,52.4,0,52.4,80.6,,,
466,Florian Wirtz,florian-wirtz,F. Wirtz,F,10,33431,1019322,فلوريان فيرتز,ف. فيرتز,21.0,73.4,0,,,True,block,corner,right-foot,low-left,0.025810126215219,3379081,42,,2464,4,236,shot,0,53.1,19.0,15.8,66.8,0.0,73.4,21.0,66.8,15.8,46.9,0,46.9,81.0,,,
467,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,1224,788949,ميتيلستاد ماكسيميليان,م. ماكسيميليان,19.1,55.3,0,,,True,block,corner,right-foot,low-left,0.036881625652313,3379080,37,,2189,9,511,shot,0,53.4,6.9,10.2,52.2,0.0,55.3,19.1,52.2,10.2,46.6,0,46.6,93.1,,,
468,Bendegúz Bolla,bendeguz-bolla,B. Bolla,M,77,941,921140,بينديغوز بولا,ب. بولا,18.4,69.5,0,,,False,miss,corner,right-foot,left,0.016588168218732,3379075,30,,1744,16,956,shot,0,61.7,4.2,8.4,53.2,0.0,69.5,18.4,53.2,8.4,38.3,0,38.3,95.8,,,
469,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,38622,869856,دومنيك سوبوسلاي,د. سوبوسلاي,12.2,38.8,0,,,False,block,assisted,left-foot,low-left,0.043037332594395,3379074,29,,1708,17,992,shot,0,53.7,19.0,10.7,39.7,0.0,38.8,12.2,39.7,10.7,46.3,0,46.3,81.0,,,
470,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,22,57471,45853,"جوندوجان, الكاي",ا. جوندوجان,15.0,53.6,0,,,True,block,regular,left-foot,low-centre,0.0495231077075,3379072,27,,1603,19,1097,shot,0,51.1,19.0,13.3,53.1,0.0,53.6,15.0,53.1,13.3,48.9,0,48.9,81.0,,,
471,Barnabás Varga,barnabas-varga,B. Varga,F,19,1779,852434,,,1.9,39.7,0,,,False,save,set-piece,left-foot,low-centre,0.15741938352585,3379070,26,,1520,20,1180,shot,0,51.8,5.7,0.0,45.3,0.0,39.7,1.9,45.3,0.0,48.2,0,48.2,94.3,0.4055,,
472,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,38622,869856,دومنيك سوبوسلاي,د. سوبوسلاي,21.5,26.4,0,,,False,save,free-kick,right-foot,high-left,0.047618333250284,3379069,26,,1516,20,1184,shot,0,52.9,29.1,1.4,51.1,0.0,26.4,21.5,51.1,1.4,47.1,0,47.1,70.9,0.2288,,
473,Jamal Musiala,jamal-musiala,J. Musiala,M,42,41735,1010231,موسيالا، جمال,م. جمال,8.7,46.4,0,,,True,goal,assisted,right-foot,high-left,0.16527888178825,3379067,22,,1302,24,1398,shot,0,53.1,27.8,,,,46.4,8.7,,,46.9,0,46.9,72.2,0.8953,regular,
474,Roland Sallai,roland-sallai,R. Sallai,M,22,3669,355088,رولاند سالاي,ر. سالاي,18.4,47.7,0,,,False,block,assisted,right-foot,low-left,0.14545129239559,3379033,15,,864,31,1836,shot,0,53.8,4.2,10.6,48.4,0.0,47.7,18.4,48.4,10.6,46.2,0,46.2,95.8,,,
475,Robert Andrich,robert-andrich,R. Andrich,M,8,2003,168903,روبرت اندريش,ر. اندريش,10.6,63.7,0,,,True,block,corner,right-foot,high-left,0.041634071618319,3379028,12,,696,34,2004,shot,0,53.9,25.0,4.7,54.7,0.0,63.7,10.6,54.7,4.7,46.1,0,46.1,75.0,,,
476,Kai Havertz,kai-havertz,K. Havertz,M,29,62763,836705,"هافرتز, كاي",ك. هافرتز,3.6,57.9,0,,,True,save,assisted,left-foot,low-centre,0.17560420930386,3379026,11,,649,35,2051,shot,0,51.5,19.6,2.0,53.1,0.0,57.9,3.6,53.1,2.0,48.5,0,48.5,80.4,0.7363,,
477,Bendegúz Bolla,bendeguz-bolla,B. Bolla,M,77,941,921140,بينديغوز بولا,ب. بولا,9.8,69.9,0,,,False,block,corner,right-foot,low-right,0.035298090428114,3379025,6,,356,40,2344,shot,0,48.0,19.0,6.3,63.2,0.0,69.9,9.8,63.2,6.3,52.0,0,52.0,81.0,,,
478,Kai Havertz,kai-havertz,K. Havertz,M,29,62763,836705,"هافرتز, كاي",ك. هافرتز,18.8,63.1,0,,,True,save,assisted,left-foot,low-right,0.044057194143534,3379022,5,,243,41,2457,shot,0,48.1,1.3,1.6,51.1,0.0,63.1,18.8,51.1,1.6,51.9,0,51.9,98.7,0.0898,,
479,Roland Sallai,roland-sallai,R. Sallai,M,22,3669,355088,رولاند سالاي,ر. سالاي,7.3,44.4,0,,,False,save,regular,right-foot,low-centre,0.1266455501318,3379021,1,,15,45,2685,shot,0,51.7,12.7,6.4,44.8,0.0,44.4,7.3,44.8,6.4,48.3,0,48.3,87.3,0.442,,
480,Saba Lobjanidze,saba-lobjanidze,S. Lobjanidze,M,9,658,286923,,,12.0,63.0,0,,,True,miss,fast-break,right-foot,high,0.18248468637466,3386883,90,5.0,5696,1,604,shot,0,51.8,62.5,,,,63.0,12.0,,,48.2,0,48.2,37.5,,,
481,Tomáš Holeš,tomas-holes,T. Holeš,D,3,301,151440,توماش هولش,ت. هولش,27.9,51.5,0,,,False,block,assisted,right-foot,low-left,0.023472709581256,3386884,90,5.0,5686,1,614,shot,0,52.1,19.0,14.2,50.7,0.0,51.5,27.9,50.7,14.2,47.9,0,47.9,81.0,,,
482,Matěj Jurásek,matej-jurasek,M. Jurásek,M,35,326,1008382,ماتي يوراسيك,م. يوراسيك,18.5,30.7,0,,,False,save,assisted,right-foot,low-right,0.017703656107187,3386882,90,4.0,5619,1,681,shot,0,46.3,1.9,1.4,48.7,0.0,30.7,18.5,48.7,1.4,53.7,0,53.7,98.1,0.4423,,
